SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,3116.20,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,8757.51,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,6023.72,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrators,2633.07,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Librarians/media specialists,2061.05,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,812.83,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,38158.68,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1110.83,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,18090.42,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School administrators,9350.09,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Counselors,900.06,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Psychologists,1420.01,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary School Counselors,3650.60,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary Teachers,62687.11,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),35338.13,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Ungraded Teachers,26693.06,Category Set A,Reported
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Guidance Counselors,6648.74,Derived - Major Staffing Category,Derived
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Staff,11772.99,Derived - Major Staffing Category,Derived
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Other Staff,59708.83,Derived - Major Staffing Category,Derived
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Staff,105231.21,Derived - Major Staffing Category,Derived
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Teachers,155799.65,Derived - Major Staffing Category,Derived
2023-2024,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,No Category Codes,339161.42,Education Unit Total,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,All Other Support Staff,49806.60,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Elementary School Counselors,1808.50,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Elementary Teachers,44978.50,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,5884.60,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Kindergarten Teachers,6417.20,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrative Support Staff,3079.00,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrators,3471.40,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Librarians/media specialists,2077.30,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Library/Media Support Staff,1211.40,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Paraprofessionals/Instructional Aides,28684.40,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Pre-kindergarten Teachers,3287.90,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,School Administrative Support Staff,9826.00,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,School administrators,7284.10,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,School Psychologists,867.00,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Secondary School Counselors,2825.10,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Secondary Teachers,48676.90,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Student Support Services Staff (w/o Psychology),9500.70,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Ungraded Teachers,20279.60,Category Set A,Reported
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Guidance Counselors,4633.60,Derived - Major Staffing Category,Derived
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,LEA Staff,12435.00,Derived - Major Staffing Category,Derived
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Other Staff,49806.60,Derived - Major Staffing Category,Derived
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,School Staff,59450.90,Derived - Major Staffing Category,Derived
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,Teachers,123640.10,Derived - Major Staffing Category,Derived
2023-2024,13,GEORGIA,GA,Georgia Department of Education,01,No Category Codes,249966.20,Education Unit Total,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,All Other Support Staff,2542.70,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Elementary School Counselors,283.70,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Elementary Teachers,5481.55,Category Set A,Imputation
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Instructional Coordinators and Supervisors to the Staff,648.50,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Kindergarten Teachers,574.75,Category Set A,Imputation
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrative Support Staff,737.70,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrators,391.00,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Librarians/media specialists,83.50,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Library/Media Support Staff,48.80,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Paraprofessionals/Instructional Aides,2385.43,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Pre-kindergarten Teachers,306.00,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,School Administrative Support Staff,936.05,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,School administrators,742.50,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,School Psychologists,97.00,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Secondary School Counselors,397.55,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Secondary Teachers,5665.41,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Student Support Services Staff (w/o Psychology),1700.53,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Ungraded Teachers,85.20,Category Set A,Reported
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Guidance Counselors,681.25,Derived - Major Staffing Category,Derived
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,LEA Staff,1777.20,Derived - Major Staffing Category,Derived
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Other Staff,2542.70,Derived - Major Staffing Category,Derived
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,School Staff,5993.81,Derived - Major Staffing Category,Derived
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,Teachers,12112.91,Derived - Major Staffing Category,Derived
2023-2024,15,HAWAII,HI,Hawaii Department of Education,01,No Category Codes,23107.87,Education Unit Total,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,All Other Support Staff,4968.60,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Elementary Teachers,9035.28,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,438.37,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Kindergarten Teachers,882.70,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrative Support Staff,800.02,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrators,195.18,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Librarians/media specialists,87.42,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Library/Media Support Staff,255.43,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Missing,,Category Set A,Not reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Paraprofessionals/Instructional Aides,3672.75,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Pre-kindergarten Teachers,158.54,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,School Administrative Support Staff,1096.53,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,School administrators,970.19,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,School Counselors,809.19,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,School Psychologists,471.97,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Secondary Teachers,7888.39,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Student Support Services Staff (w/o Psychology),181.66,Category Set A,Reported
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Guidance Counselors,809.19,Derived - Major Staffing Category,Derived
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,LEA Staff,1433.57,Derived - Major Staffing Category,Derived
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Other Staff,4968.60,Derived - Major Staffing Category,Derived
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,School Staff,6735.95,Derived - Major Staffing Category,Derived
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,Teachers,17964.91,Derived - Major Staffing Category,Derived
2023-2024,16,IDAHO,ID,Idaho State Department of Education,01,No Category Codes,31912.22,Education Unit Total,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,All Other Support Staff,501.18,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary School Counselors,1463.07,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary Teachers,87419.25,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,4489.87,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Kindergarten Teachers,4382.25,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrative Support Staff,50226.89,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrators,4214.87,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Librarians/media specialists,1330.09,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Library/Media Support Staff,,Category Set A,Missing
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Missing,,Category Set A,Not reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Paraprofessionals/Instructional Aides,39907.90,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Pre-kindergarten Teachers,2624.99,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,School Administrative Support Staff,7164.06,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,School administrators,9545.49,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,School Psychologists,2093.25,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary School Counselors,2278.98,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary Teachers,42065.71,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Student Support Services Staff (w/o Psychology),9732.05,Category Set A,Reported
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Guidance Counselors,3742.05,Derived - Major Staffing Category,Derived
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Staff,58931.63,Derived - Major Staffing Category,Derived
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Other Staff,501.18,Derived - Major Staffing Category,Derived
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,School Staff,69772.84,Derived - Major Staffing Category,Derived
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,Teachers,136492.20,Derived - Major Staffing Category,Derived
2023-2024,17,ILLINOIS,IL,Illinois State Board of Education,01,No Category Codes,269439.91,Education Unit Total,Reported
2023-2024,18,INDIANA,IN,Indiana Department of Education,01,All Other Support Staff,31051.69,Category Set A,Reported
2023-2024,18,INDIANA,IN,Indiana Department of Education,01,Elementary School Counselors,531.51,Category Set A,Reported
2023-2024,18,INDIANA,IN,Indiana Department of Education,01,Elementary Teachers,30390.46,Category Set A,Reported
2023-2024,18,INDIANA,IN,Indiana Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2402.00,Category Set A,Reported
2023-2024,18,INDIANA,IN,Indiana Department of Education,01,Kindergarten Teachers,4014.60,Category Set A,Reported
