SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary Teachers,18282.16,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Student Support Services Staff,5136.13,Category Set A,Reported
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Guidance Counselors,1659.86,Derived - Major Staffing Category,Derived
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Staff,4212.86,Derived - Major Staffing Category,Derived
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Other Staff,14807.09,Derived - Major Staffing Category,Derived
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Staff,23581.72,Derived - Major Staffing Category,Derived
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Teachers,42447.90,Derived - Major Staffing Category,Derived
2018-2019,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,No Category Codes,86709.43,Education Unit Total,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,All Other Support Staff,14210.18,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Elementary School Counselors,744.39,Category Set A,Imputation
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Elementary Teachers,18523.10,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Instructional Coordinators and Supervisors to the Staff,555.06,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Kindergarten Teachers,2401.21,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,LEA Administrative Support Staff,2517.62,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,LEA Administrators,498.19,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Librarians/media specialists,164.73,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Library/Media Support Staff,696.54,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Paraprofessionals/Instructional Aides,11828.69,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Pre-kindergarten Teachers,345.47,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,School Administrative Support Staff,4055.33,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,School administrators,1774.78,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Secondary School Counselors,578.15,Category Set A,Imputation
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Secondary Teachers,8881.91,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Student Support Services Staff,3026.97,Category Set A,Reported
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Guidance Counselors,1322.54,Derived - Major Staffing Category,Derived
2018-2019,41,OREGON,OR,Oregon Department of Education,01,LEA Staff,3570.87,Derived - Major Staffing Category,Derived
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Other Staff,14210.18,Derived - Major Staffing Category,Derived
2018-2019,41,OREGON,OR,Oregon Department of Education,01,School Staff,21547.04,Derived - Major Staffing Category,Derived
2018-2019,41,OREGON,OR,Oregon Department of Education,01,Teachers,30151.69,Derived - Major Staffing Category,Derived
2018-2019,41,OREGON,OR,Oregon Department of Education,01,No Category Codes,70802.33,Education Unit Total,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,All Other Support Staff,48614.00,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary School Counselors,1835.77,Category Set A,Imputation
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary Teachers,53402.85,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1831.90,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Kindergarten Teachers,5147.67,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrative Support Staff,7436.00,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrators,2485.30,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Librarians/media specialists,1599.38,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Library/Media Support Staff,1388.00,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Paraprofessionals/Instructional Aides,32970.00,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Pre-kindergarten Teachers,590.96,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Administrative Support Staff,9615.00,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School administrators,5429.87,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary School Counselors,2850.84,Category Set A,Imputation
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary Teachers,52804.56,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Student Support Services Staff,9880.32,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Ungraded Teachers,11404.39,Category Set A,Reported
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Guidance Counselors,4686.61,Derived - Major Staffing Category,Derived
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Staff,11753.20,Derived - Major Staffing Category,Derived
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Other Staff,48614.00,Derived - Major Staffing Category,Derived
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Staff,60882.57,Derived - Major Staffing Category,Derived
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Teachers,123350.4,Derived - Major Staffing Category,Derived
2018-2019,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,No Category Codes,249286.8,Education Unit Total,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,All Other Support Staff,1998.20,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary School Counselors,63.60,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary Teachers,6153.41,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,221.84,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,612.87,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,535.66,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrators,303.15,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Librarians/media specialists,193.86,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,15.77,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,2743.03,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,200.61,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,724.05,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School administrators,590.03,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary School Counselors,278.27,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary Teachers,3782.24,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Student Support Services Staff,2097.36,Category Set A,Reported
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Guidance Counselors,341.87,Derived - Major Staffing Category,Derived
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Staff,1060.65,Derived - Major Staffing Category,Derived
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Other Staff,1998.20,Derived - Major Staffing Category,Derived
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Staff,6364.10,Derived - Major Staffing Category,Derived
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Teachers,10749.13,Derived - Major Staffing Category,Derived
2018-2019,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,No Category Codes,20513.95,Education Unit Total,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,All Other Support Staff,7030.27,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary School Counselors,1376.70,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary Teachers,33546.40,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1477.70,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Kindergarten Teachers,2461.00,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrative Support Staff,2916.00,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrators,872.70,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Librarians/media specialists,1095.60,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Library/Media Support Staff,500.50,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Paraprofessionals/Instructional Aides,12193.70,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Pre-kindergarten Teachers,1137.20,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Administrative Support Staff,2600.30,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School administrators,3365.90,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary School Counselors,851.20,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary Teachers,15584.90,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Student Support Services Staff,2954.40,Category Set A,Reported
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Guidance Counselors,2227.90,Derived - Major Staffing Category,Derived
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Staff,5266.40,Derived - Major Staffing Category,Derived
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Other Staff,7030.27,Derived - Major Staffing Category,Derived
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Staff,22710.40,Derived - Major Staffing Category,Derived
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Teachers,52729.50,Derived - Major Staffing Category,Derived
2018-2019,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,No Category Codes,89964.47,Education Unit Total,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,All Other Support Staff,3327.66,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary School Counselors,234.93,Category Set A,Imputation
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary Teachers,5459.86,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,123.97,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Kindergarten Teachers,602.12,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrative Support Staff,344.91,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrators,714.03,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Librarians/media specialists,96.18,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Library/Media Support Staff,62.95,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Paraprofessionals/Instructional Aides,2901.78,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Pre-kindergarten Teachers,185.35,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Administrative Support Staff,549.24,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School administrators,456.47,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary School Counselors,134.22,Category Set A,Imputation
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary Teachers,2501.32,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Student Support Services Staff,1002.65,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Ungraded Teachers,1116.77,Category Set A,Reported
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Guidance Counselors,369.15,Derived - Major Staffing Category,Derived
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Staff,1182.91,Derived - Major Staffing Category,Derived
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Other Staff,3327.66,Derived - Major Staffing Category,Derived
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Staff,5069.27,Derived - Major Staffing Category,Derived
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Teachers,9865.42,Derived - Major Staffing Category,Derived
2018-2019,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,No Category Codes,19814.41,Education Unit Total,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,All Other Support Staff,29239.80,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary School Counselors,1470.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary Teachers,40271.90,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1646.80,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Kindergarten Teachers,4111.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrative Support Staff,1267.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrators,347.70,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Librarians/media specialists,1532.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Library/Media Support Staff,454.40,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Missing,,Category Set A,Not reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Paraprofessionals/Instructional Aides,17547.50,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Pre-kindergarten Teachers,1306.80,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,School Administrative Support Staff,5656.30,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,School administrators,3857.40,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,School Counselors,826.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary School Counselors,917.80,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary Teachers,18426.30,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Student Support Services Staff,4625.50,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Guidance Counselors,3213.80,Derived - Major Staffing Category,Derived
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Staff,3261.50,Derived - Major Staffing Category,Derived
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Other Staff,29239.80,Derived - Major Staffing Category,Derived
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,School Staff,33673.10,Derived - Major Staffing Category,Derived
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,Teachers,64116.00,Derived - Major Staffing Category,Derived
2018-2019,47,TENNESSEE,TN,Tennessee Department of Education,01,No Category Codes,133504.2,Education Unit Total,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,All Other Support Staff,151482.4,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary School Counselors,5043.56,Category Set A,Imputation
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary Teachers,145077.0,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Instructional Coordinators and Supervisors to the Staff,4284.20,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Kindergarten Teachers,21573.46,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrative Support Staff,23630.55,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrators,7571.90,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Librarians/media specialists,4604.80,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Library/Media Support Staff,1665.91,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Missing,,Category Set A,Not reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Paraprofessionals/Instructional Aides,74546.94,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Pre-kindergarten Teachers,10472.06,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Administrative Support Staff,27086.47,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School administrators,27900.65,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Counselors,0.00,Category Set A,Imputation
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary School Counselors,7807.29,Category Set A,Imputation
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary Teachers,156841.0,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Student Support Services Staff,27435.22,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Ungraded Teachers,25612.30,Category Set A,Reported
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Guidance Counselors,12850.85,Derived - Major Staffing Category,Derived
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Staff,35486.65,Derived - Major Staffing Category,Derived
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Other Staff,151482.4,Derived - Major Staffing Category,Derived
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Staff,163240.0,Derived - Major Staffing Category,Derived
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Teachers,359575.9,Derived - Major Staffing Category,Derived
2018-2019,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,No Category Codes,722635.7,Education Unit Total,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,All Other Support Staff,8527.45,Category Set A,Imputation
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Elementary School Counselors,205.26,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Elementary Teachers,12391.05,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,2307.36,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Kindergarten Teachers,1381.12,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,LEA Administrative Support Staff,1692.46,Category Set A,Imputation
2018-2019,49,UTAH,UT,Utah State Board of Education,01,LEA Administrators,409.27,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Librarians/media specialists,227.71,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Library/Media Support Staff,544.80,Category Set A,Imputation
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Missing,,Category Set A,Not reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Paraprofessionals/Instructional Aides,10193.05,Category Set A,Imputation
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Pre-kindergarten Teachers,396.87,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,School Administrative Support Staff,2199.69,Category Set A,Imputation
2018-2019,49,UTAH,UT,Utah State Board of Education,01,School administrators,1630.01,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Secondary School Counselors,939.88,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Secondary Teachers,12429.64,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Student Support Services Staff,1291.67,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Ungraded Teachers,3154.72,Category Set A,Reported
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Guidance Counselors,1145.14,Derived - Major Staffing Category,Derived
2018-2019,49,UTAH,UT,Utah State Board of Education,01,LEA Staff,4409.09,Derived - Major Staffing Category,Derived
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Other Staff,8527.45,Derived - Major Staffing Category,Derived
2018-2019,49,UTAH,UT,Utah State Board of Education,01,School Staff,16086.93,Derived - Major Staffing Category,Derived
2018-2019,49,UTAH,UT,Utah State Board of Education,01,Teachers,29753.40,Derived - Major Staffing Category,Derived
2018-2019,49,UTAH,UT,Utah State Board of Education,01,No Category Codes,59922.01,Education Unit Total,Imputation
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,All Other Support Staff,1978.25,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Elementary School Counselors,210.42,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Elementary Teachers,2549.13,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Instructional Coordinators and Supervisors to the Staff,318.14,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Kindergarten Teachers,371.92,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrative Support Staff,503.00,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,LEA Administrators,126.99,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Librarians/media specialists,197.24,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Library/Media Support Staff,133.70,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Missing,,Category Set A,Not reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Paraprofessionals/Instructional Aides,4004.49,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Pre-kindergarten Teachers,210.34,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,School Administrative Support Staff,664.96,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,School administrators,482.79,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,School Counselors,0.00,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Secondary School Counselors,246.12,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Secondary Teachers,2736.89,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Student Support Services Staff,1049.80,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Ungraded Teachers,2448.69,Category Set A,Reported
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Guidance Counselors,456.54,Derived - Major Staffing Category,Derived
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,LEA Staff,948.13,Derived - Major Staffing Category,Derived
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,Other Staff,1978.25,Derived - Major Staffing Category,Derived
2018-2019,50,VERMONT,VT,Vermont Agency of Education,01,School Staff,6532.98,Derived - Major Staffing Category,Derived
