SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,All Other Support Staff,57648.04,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary School Counselors,2271.14,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary Teachers,57668.05,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,2878.85,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,9041.29,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,6007.74,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrators,2521.07,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Librarians/media specialists,2042.42,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,805.05,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,35481.30,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1141.15,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,17749.42,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School administrators,9249.14,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Counselors,905.44,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Psychologists,1430.50,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary School Counselors,3616.08,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary Teachers,62874.37,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),33259.73,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Ungraded Teachers,26062.57,Category Set A,Reported
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Guidance Counselors,6792.66,Derived - Major Staffing Category,Derived
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Staff,11407.66,Derived - Major Staffing Category,Derived
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Other Staff,57648.04,Derived - Major Staffing Category,Derived
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Staff,100017.56,Derived - Major Staffing Category,Derived
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Teachers,156787.43,Derived - Major Staffing Category,Derived
2022-2023,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,No Category Codes,332653.35,Education Unit Total,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,All Other Support Staff,48341.40,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Elementary School Counselors,1754.20,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Elementary Teachers,44215.90,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,5394.80,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Kindergarten Teachers,6500.70,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrative Support Staff,2902.20,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrators,3281.80,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Librarians/media specialists,2066.30,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Library/Media Support Staff,1112.50,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Paraprofessionals/Instructional Aides,27844.30,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Pre-kindergarten Teachers,3126.60,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,School Administrative Support Staff,9647.80,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,School administrators,7166.00,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,School Counselors,0.00,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,School Psychologists,843.10,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Secondary School Counselors,2668.00,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Secondary Teachers,47852.70,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Student Support Services Staff (w/o Psychology),9019.70,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Ungraded Teachers,19605.20,Category Set A,Reported
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Guidance Counselors,4422.20,Derived - Major Staffing Category,Derived
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,LEA Staff,11578.80,Derived - Major Staffing Category,Derived
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Other Staff,48341.40,Derived - Major Staffing Category,Derived
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,School Staff,57699.70,Derived - Major Staffing Category,Derived
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,Teachers,121301.10,Derived - Major Staffing Category,Derived
2022-2023,13,GEORGIA,GA,Georgia Department of Education,01,No Category Codes,243343.20,Education Unit Total,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,All Other Support Staff,2535.64,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Elementary School Counselors,278.07,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Elementary Teachers,5433.75,Category Set A,Imputation
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Instructional Coordinators and Supervisors to the Staff,626.00,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Kindergarten Teachers,568.55,Category Set A,Imputation
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrative Support Staff,713.60,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrators,368.00,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Librarians/media specialists,88.50,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Library/Media Support Staff,51.00,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Paraprofessionals/Instructional Aides,2398.25,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Pre-kindergarten Teachers,291.00,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,School Administrative Support Staff,933.35,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,School administrators,710.75,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,School Psychologists,108.50,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Secondary School Counselors,387.33,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Secondary Teachers,5613.50,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Student Support Services Staff (w/o Psychology),1711.63,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Ungraded Teachers,76.89,Category Set A,Reported
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Guidance Counselors,665.40,Derived - Major Staffing Category,Derived
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,LEA Staff,1707.60,Derived - Major Staffing Category,Derived
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Other Staff,2535.64,Derived - Major Staffing Category,Derived
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,School Staff,6001.98,Derived - Major Staffing Category,Derived
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,Teachers,11983.69,Derived - Major Staffing Category,Derived
2022-2023,15,HAWAII,HI,Hawaii Department of Education,01,No Category Codes,22894.31,Education Unit Total,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,All Other Support Staff,4672.79,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Elementary Teachers,8547.44,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,402.03,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Kindergarten Teachers,989.99,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrative Support Staff,771.54,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrators,173.64,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Librarians/media specialists,33.87,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Library/Media Support Staff,258.43,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Missing,,Category Set A,Not reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Paraprofessionals/Instructional Aides,3542.02,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Pre-kindergarten Teachers,157.73,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,School Administrative Support Staff,1083.46,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,School administrators,798.65,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,School Counselors,660.06,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,School Psychologists,473.04,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Secondary Teachers,8425.46,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Student Support Services Staff (w/o Psychology),182.18,Category Set A,Reported
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Guidance Counselors,660.06,Derived - Major Staffing Category,Derived
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,LEA Staff,1347.21,Derived - Major Staffing Category,Derived
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Other Staff,4672.79,Derived - Major Staffing Category,Derived
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,School Staff,6371.65,Derived - Major Staffing Category,Derived
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,Teachers,18120.62,Derived - Major Staffing Category,Derived
2022-2023,16,IDAHO,ID,Idaho State Department of Education,01,No Category Codes,31172.33,Education Unit Total,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,All Other Support Staff,601.95,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary School Counselors,1405.38,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary Teachers,87313.86,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,4107.80,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Kindergarten Teachers,4172.74,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrative Support Staff,50731.75,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrators,4099.66,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Librarians/media specialists,1336.22,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Library/Media Support Staff,,Category Set A,Missing
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Missing,,Category Set A,Not reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Paraprofessionals/Instructional Aides,37013.96,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Pre-kindergarten Teachers,2480.47,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,School Administrative Support Staff,7757.96,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,School administrators,9332.97,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,School Psychologists,1853.84,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary School Counselors,2288.63,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary Teachers,41396.00,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Student Support Services Staff (w/o Psychology),9812.98,Category Set A,Reported
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Guidance Counselors,3694.01,Derived - Major Staffing Category,Derived
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Staff,58939.21,Derived - Major Staffing Category,Derived
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Other Staff,601.95,Derived - Major Staffing Category,Derived
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,School Staff,67107.93,Derived - Major Staffing Category,Derived
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,Teachers,135363.07,Derived - Major Staffing Category,Derived
2022-2023,17,ILLINOIS,IL,Illinois State Board of Education,01,No Category Codes,265706.16,Education Unit Total,Reported
2022-2023,18,INDIANA,IN,Indiana Department of Education,01,All Other Support Staff,30094.77,Category Set A,Reported
2022-2023,18,INDIANA,IN,Indiana Department of Education,01,Elementary School Counselors,470.14,Category Set A,Reported
