SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,All Other Support Staff,57127.19,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary School Counselors,2048.81,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Elementary Teachers,59041.78,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,2656.94,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,9267.02,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,6080.12,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Administrators,2432.83,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Librarians/media specialists,1911.18,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,783.58,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,33646.02,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1108.80,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,17298.54,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School administrators,9133.65,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Counselors,820.11,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Psychologists,1526.23,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary School Counselors,3632.55,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Secondary Teachers,63998.05,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),32406.15,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Ungraded Teachers,26450.20,Category Set A,Reported
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Guidance Counselors,6501.47,Derived - Major Staffing Category,Derived
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,LEA Staff,11169.89,Derived - Major Staffing Category,Derived
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Other Staff,57127.19,Derived - Major Staffing Category,Derived
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,School Staff,96705.35,Derived - Major Staffing Category,Derived
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,Teachers,159865.9,Derived - Major Staffing Category,Derived
2021-2022,12,FLORIDA,FL,FLORIDA DEPARTMENT OF EDUCATION,01,No Category Codes,331369.8,Education Unit Total,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,All Other Support Staff,47068.80,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Elementary School Counselors,1686.30,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Elementary Teachers,43998.00,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Instructional Coordinators and Supervisors to the Staff,4999.60,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Kindergarten Teachers,6469.80,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrative Support Staff,2782.90,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,LEA Administrators,3165.20,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Librarians/media specialists,2040.00,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Library/Media Support Staff,1106.30,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Paraprofessionals/Instructional Aides,26980.80,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Pre-kindergarten Teachers,3043.60,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,School Administrative Support Staff,9406.00,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,School administrators,6986.40,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,School Psychologists,814.70,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Secondary School Counselors,2553.60,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Secondary Teachers,47753.50,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Student Support Services Staff (w/o Psychology),8719.40,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Ungraded Teachers,18566.10,Category Set A,Reported
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Guidance Counselors,4239.90,Derived - Major Staffing Category,Derived
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,LEA Staff,10947.70,Derived - Major Staffing Category,Derived
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Other Staff,47068.80,Derived - Major Staffing Category,Derived
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,School Staff,56053.60,Derived - Major Staffing Category,Derived
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,Teachers,119831.0,Derived - Major Staffing Category,Derived
2021-2022,13,GEORGIA,GA,Georgia Department of Education,01,No Category Codes,238141.0,Education Unit Total,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,All Other Support Staff,2534.34,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Elementary School Counselors,269.75,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Elementary Teachers,5417.48,Category Set A,Imputation
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Instructional Coordinators and Supervisors to the Staff,598.25,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Kindergarten Teachers,636.47,Category Set A,Imputation
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrative Support Staff,729.49,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,LEA Administrators,358.00,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Librarians/media specialists,87.50,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Library/Media Support Staff,53.10,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Paraprofessionals/Instructional Aides,2457.67,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Pre-kindergarten Teachers,295.50,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,School Administrative Support Staff,936.43,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,School administrators,705.50,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,School Psychologists,115.50,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Secondary School Counselors,376.60,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Secondary Teachers,5580.75,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Student Support Services Staff (w/o Psychology),1682.96,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Ungraded Teachers,96.00,Category Set A,Reported
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Guidance Counselors,646.35,Derived - Major Staffing Category,Derived
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,LEA Staff,1685.74,Derived - Major Staffing Category,Derived
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Other Staff,2534.34,Derived - Major Staffing Category,Derived
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,School Staff,6038.66,Derived - Major Staffing Category,Derived
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,Teachers,12026.20,Derived - Major Staffing Category,Derived
2021-2022,15,HAWAII,HI,Hawaii Department of Education,01,No Category Codes,22931.29,Education Unit Total,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,All Other Support Staff,4637.80,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Elementary Teachers,8878.65,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Instructional Coordinators and Supervisors to the Staff,343.44,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Kindergarten Teachers,812.23,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrative Support Staff,744.97,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,LEA Administrators,168.79,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Librarians/media specialists,34.15,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Library/Media Support Staff,254.38,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Missing,,Category Set A,Not reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Paraprofessionals/Instructional Aides,3324.16,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Pre-kindergarten Teachers,162.79,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,School Administrative Support Staff,1031.20,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,School administrators,777.47,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,School Counselors,635.67,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,School Psychologists,456.63,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-Submission edit
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Secondary Teachers,8081.22,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Student Support Services Staff (w/o Psychology),174.99,Category Set A,Reported
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Guidance Counselors,635.67,Derived - Major Staffing Category,Derived
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,LEA Staff,1257.20,Derived - Major Staffing Category,Derived
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Other Staff,4637.80,Derived - Major Staffing Category,Derived
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,School Staff,6052.98,Derived - Major Staffing Category,Derived
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,Teachers,17934.89,Derived - Major Staffing Category,Derived
2021-2022,16,IDAHO,ID,Idaho State Department of Education,01,No Category Codes,30518.53,Education Unit Total,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,All Other Support Staff,2879.93,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary School Counselors,1360.55,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Elementary Teachers,90201.76,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Instructional Coordinators and Supervisors to the Staff,1573.28,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Kindergarten Teachers,4051.51,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrative Support Staff,50281.00,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Administrators,3699.15,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Librarians/media specialists,1496.14,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Library/Media Support Staff,,Category Set A,Missing
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Missing,,Category Set A,Not reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Paraprofessionals/Instructional Aides,35819.31,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Pre-kindergarten Teachers,2598.28,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,School Administrative Support Staff,8094.60,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,School administrators,9553.62,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,School Counselors,0.00,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,School Psychologists,2288.04,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary School Counselors,2222.31,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Secondary Teachers,42157.80,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Student Support Services Staff (w/o Psychology),10707.10,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Ungraded Teachers,369.00,Category Set A,Reported
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Guidance Counselors,3582.86,Derived - Major Staffing Category,Derived
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,LEA Staff,55553.43,Derived - Major Staffing Category,Derived
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Other Staff,2879.93,Derived - Major Staffing Category,Derived
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,School Staff,67957.81,Derived - Major Staffing Category,Derived
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,Teachers,139378.4,Derived - Major Staffing Category,Derived
2021-2022,17,ILLINOIS,IL,Illinois State Board of Education,01,No Category Codes,269353.4,Education Unit Total,Reported
2021-2022,18,INDIANA,IN,Indiana Department of Education,01,All Other Support Staff,31078.00,Category Set A,Reported
