SCHOOL_YEAR,FIPST,STATENAME,ST,SEA_NAME,STATE_AGENCY_NO,STAFF,STAFF_COUNT,TOTAL_INDICATOR,DMS_FLAG
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Kindergarten Teachers,6555.37,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Instructional Coordinators and Supervisors to the Staff,2068.43,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Elementary Teachers,42815.48,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2020-2021,39,OHIO,OH,Ohio Department of Education,01,All Other Support Staff,122784.04,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,No Category Codes,87840.15,Education Unit Total,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Teachers,43110.11,Derived - Major Staffing Category,Derived
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Staff,24499.64,Derived - Major Staffing Category,Derived
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Other Staff,14181.73,Derived - Major Staffing Category,Derived
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Guidance Counselors,1743.72,Derived - Major Staffing Category,Derived
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),5556.40,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary Teachers,18922.17,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Secondary School Counselors,1020.52,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Psychologists,168.44,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School administrators,2487.20,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Staff,4304.95,Derived - Major Staffing Category,Derived
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,3797.51,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,1740.43,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,10953.51,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,656.76,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Librarians/media specialists,879.82,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrators,853.65,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,3053.07,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,2095.47,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,398.23,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary Teachers,20352.04,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,Elementary School Counselors,723.20,Category Set A,Reported
2020-2021,40,OKLAHOMA,OK,OKLAHOMA STATE DEPARTMENT OF EDUCATION,01,All Other Support Staff,14181.73,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,No Category Codes,70065.40,Education Unit Total,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,School Staff,20735.12,Derived - Major Staffing Category,Derived
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Other Staff,13433.13,Derived - Major Staffing Category,Derived
2020-2021,41,OREGON,OR,Oregon Department of Education,01,LEA Staff,3612.43,Derived - Major Staffing Category,Derived
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Student Support Services Staff (w/o Psychology),2596.93,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Secondary Teachers,9105.64,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,41,OREGON,OR,Oregon Department of Education,01,School Psychologists,394.08,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,School Counselors,1498.79,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,School administrators,1856.82,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,School Administrative Support Staff,3971.06,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Guidance Counselors,1498.79,Derived - Major Staffing Category,Derived
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Pre-kindergarten Teachers,351.65,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Paraprofessionals/Instructional Aides,11101.46,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Teachers,30785.93,Derived - Major Staffing Category,Derived
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Library/Media Support Staff,668.07,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Librarians/media specialists,146.70,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,LEA Administrators,501.78,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,LEA Administrative Support Staff,2596.17,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Kindergarten Teachers,2420.20,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Instructional Coordinators and Supervisors to the Staff,514.48,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Elementary Teachers,18908.44,Category Set A,Reported
2020-2021,41,OREGON,OR,Oregon Department of Education,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,41,OREGON,OR,Oregon Department of Education,01,All Other Support Staff,13433.13,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,No Category Codes,250033.48,Education Unit Total,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Teachers,125028.25,Derived - Major Staffing Category,Derived
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Staff,61050.76,Derived - Major Staffing Category,Derived
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Other Staff,46972.00,Derived - Major Staffing Category,Derived
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Staff,12147.41,Derived - Major Staffing Category,Derived
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Guidance Counselors,4835.06,Derived - Major Staffing Category,Derived
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Ungraded Teachers,11921.62,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary Teachers,53363.09,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Psychologists,1642.18,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Student Support Services Staff (w/o Psychology),8774.06,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Counselors,4835.06,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School administrators,5553.74,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,School Administrative Support Staff,9809.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Pre-kindergarten Teachers,585.38,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Paraprofessionals/Instructional Aides,32432.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Library/Media Support Staff,1318.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Librarians/media specialists,1521.78,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrators,2661.42,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,LEA Administrative Support Staff,7573.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Kindergarten Teachers,5320.19,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1912.99,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary Teachers,53837.97,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2020-2021,42,PENNSYLVANIA,PA,Pennsylvania Department of Education,01,All Other Support Staff,46972.00,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Teachers,10669.04,Derived - Major Staffing Category,Derived
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Staff,6316.32,Derived - Major Staffing Category,Derived
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Other Staff,1963.06,Derived - Major Staffing Category,Derived
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Guidance Counselors,336.42,Derived - Major Staffing Category,Derived
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Student Support Services Staff (w/o Psychology),2000.08,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary Teachers,3534.87,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Psychologists,178.08,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Secondary School Counselors,280.72,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Counselors,0.00,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School administrators,574.40,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,School Administrative Support Staff,718.85,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Pre-kindergarten Teachers,215.06,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Paraprofessionals/Instructional Aides,2658.55,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Missing,,Category Set A,Not reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Staff,1056.87,Derived - Major Staffing Category,Derived
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,No Category Codes,20341.71,Education Unit Total,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Library/Media Support Staff,10.20,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Librarians/media specialists,176.16,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrators,337.17,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,LEA Administrative Support Staff,508.40,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Kindergarten Teachers,637.00,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Instructional Coordinators and Supervisors to the Staff,211.30,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary Teachers,6282.11,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,Elementary School Counselors,55.70,Category Set A,Reported
2020-2021,44,RHODE ISLAND,RI,RHODE ISLAND DEPARTMENT OF EDUCATION,01,All Other Support Staff,1963.06,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,No Category Codes,100166.20,Education Unit Total,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Staff,24923.12,Derived - Major Staffing Category,Derived
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Other Staff,12641.80,Derived - Major Staffing Category,Derived
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Staff,6616.28,Derived - Major Staffing Category,Derived
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Guidance Counselors,2282.06,Derived - Major Staffing Category,Derived
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Student Support Services Staff (w/o Psychology),2502.86,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary Teachers,16290.73,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Secondary School Counselors,857.95,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Psychologists,573.31,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School administrators,3491.80,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,School Administrative Support Staff,4077.35,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Teachers,53702.97,Derived - Major Staffing Category,Derived
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Pre-kindergarten Teachers,1150.61,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Paraprofessionals/Instructional Aides,12593.65,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Library/Media Support Staff,597.75,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Librarians/media specialists,1086.40,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrators,945.20,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,LEA Administrative Support Staff,4103.53,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Kindergarten Teachers,2492.09,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1567.55,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary Teachers,33769.54,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,Elementary School Counselors,1424.11,Category Set A,Reported
2020-2021,45,SOUTH CAROLINA,SC,South Carolina Department of Education,01,All Other Support Staff,12641.80,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,No Category Codes,20184.39,Education Unit Total,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Teachers,10020.18,Derived - Major Staffing Category,Derived
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Staff,5179.21,Derived - Major Staffing Category,Derived
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Staff,1231.15,Derived - Major Staffing Category,Derived
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Guidance Counselors,384.90,Derived - Major Staffing Category,Derived
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Ungraded Teachers,1202.33,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary Teachers,2522.01,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Psychologists,86.29,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Student Support Services Staff (w/o Psychology),931.37,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Counselors,384.90,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School administrators,455.42,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Other Staff,3368.95,Derived - Major Staffing Category,Derived
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,School Administrative Support Staff,548.69,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Pre-kindergarten Teachers,196.19,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Paraprofessionals/Instructional Aides,3027.65,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Library/Media Support Staff,63.41,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Librarians/media specialists,66.38,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrators,767.58,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,LEA Administrative Support Staff,339.67,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Kindergarten Teachers,630.69,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Instructional Coordinators and Supervisors to the Staff,123.90,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary Teachers,5468.96,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2020-2021,46,SOUTH DAKOTA,SD,South Dakota Department of Education,01,All Other Support Staff,3368.95,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,No Category Codes,131078.64,Education Unit Total,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,School Staff,31319.67,Derived - Major Staffing Category,Derived
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Other Staff,27292.50,Derived - Major Staffing Category,Derived
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Staff,5663.63,Derived - Major Staffing Category,Derived
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Ungraded Teachers,0.00,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Student Support Services Staff (w/o Psychology),3274.46,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary Teachers,19108.78,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Secondary School Counselors,0.00,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,School Psychologists,523.50,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,School Counselors,2135.80,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,School administrators,3691.39,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Guidance Counselors,2135.80,Derived - Major Staffing Category,Derived
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,School Administrative Support Staff,4433.33,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Pre-kindergarten Teachers,1369.84,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Teachers,64667.05,Derived - Major Staffing Category,Derived
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Paraprofessionals/Instructional Aides,17619.90,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Missing,,Category Set A,Not reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Library/Media Support Staff,443.90,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Librarians/media specialists,1333.19,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrators,258.49,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,LEA Administrative Support Staff,3952.20,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Kindergarten Teachers,3946.20,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Instructional Coordinators and Supervisors to the Staff,1452.94,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary Teachers,40242.23,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,Elementary School Counselors,0.00,Category Set A,Reported
2020-2021,47,TENNESSEE,TN,Tennessee Department of Education,01,All Other Support Staff,27292.50,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,No Category Codes,749124.75,Education Unit Total,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Teachers,370718.50,Derived - Major Staffing Category,Derived
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Staff,173177.12,Derived - Major Staffing Category,Derived
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Other Staff,152529.55,Derived - Major Staffing Category,Derived
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Staff,39004.00,Derived - Major Staffing Category,Derived
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Guidance Counselors,13695.58,Derived - Major Staffing Category,Derived
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Ungraded Teachers,28371.45,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary Teachers,162631.37,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Student Support Services Staff (w/o Psychology),27885.88,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Secondary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Psychologists,2159.81,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Counselors,13695.58,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School administrators,29106.03,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,School Administrative Support Staff,28297.46,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Pre-kindergarten Teachers,12111.99,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Paraprofessionals/Instructional Aides,79671.69,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Missing,,Category Set A,Not reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Library/Media Support Staff,1570.77,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Librarians/media specialists,4485.48,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrators,8277.71,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,LEA Administrative Support Staff,26085.34,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Kindergarten Teachers,22293.79,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Instructional Coordinators and Supervisors to the Staff,4640.95,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary Teachers,145309.90,Category Set A,Reported
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,Elementary School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,48,TEXAS,TX,TEXAS EDUCATION AGENCY,01,All Other Support Staff,152529.55,Category Set A,Reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Teachers,,Derived - Major Staffing Category,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,School Staff,,Derived - Major Staffing Category,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Other Staff,,Derived - Major Staffing Category,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Guidance Counselors,,Derived - Major Staffing Category,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Student Support Services Staff (w/o Psychology),,Category Set A,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Secondary Teachers,,Category Set A,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,Secondary School Counselors,,Category Set A,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,School Psychologists,,Category Set A,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,School Counselors,0.00,Category Set A,Post-submission edit
2020-2021,49,UTAH,UT,Utah State Board of Education,01,School administrators,,Category Set A,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,LEA Staff,,Derived - Major Staffing Category,Not reported
2020-2021,49,UTAH,UT,Utah State Board of Education,01,School Administrative Support Staff,,Category Set A,Not reported
